,Timestamp,Marker
127,3111.318132,Goal A Start
128,3111.969165999,Goal A End
129,3112.0027675,Target B Start
130,3112.309383499,Target B End
131,3112.594998499,Goal B Start
132,3113.078023999,Goal B End
133,3113.128426,Target C Start
134,3113.456043499,Target C End
135,3113.5736495,Goal C Start
136,3114.783312499,Goal C End
137,3115.052126499,Target D Start
138,3115.291538999,Target D End
139,3115.488949499,Goal D Start
140,3116.0559785,Goal D End
141,3116.244988999,Target A Start
142,3116.581005999,Target A End
143,3116.627207999,Goal A Start
144,3117.2908425,Goal A End
145,3117.349645499,Target B Start
146,3117.664662,Target B End
147,3117.870472999,Goal B Start
148,3118.5089065,Goal B End
149,3118.605511499,Target C Start
150,3118.9961315,Target C End
151,3119.059134999,Goal C Start
152,3119.848775999,Goal C End
153,3119.962182,Target D Start
154,3120.4200055,Target D End
155,3120.646817499,Goal D Start
156,3121.297851,Goal D End
157,3121.528863499,Target A Start
158,3121.7766765,Target A End
159,3121.8522805,Goal A Start
160,3122.625120499,Goal A End
161,3122.683923499,Target B Start
162,3122.935937,Target B End
163,3123.133346999,Goal B Start
164,3123.948189,Goal B End
165,3124.006992,Target C Start
166,3124.481616999,Target C End
167,3124.7378305,Goal C Start
168,3125.2922595,Goal C End
169,3125.384664,Target D Start
170,3125.985294999,Target D End
171,3126.1995065,Goal D Start
172,3126.821138999,Goal D End
173,3126.959745999,Target A Start
174,3127.287362999,Target A End
175,3127.341965999,Goal A Start
176,3127.967798499,Goal A End
177,3129.248865,Target C Start
178,3129.551280499,Target C End
179,3129.660486499,Goal C Start
180,3130.538332,Goal C End
181,3130.7777445,Target D Start
182,3131.080160499,Target D End
183,3131.4413795,Goal D Start
184,3132.352827,Goal D End
185,3136.2674305,Target D Start
186,3136.494242499,Target D End
187,3136.851260999,Goal D Start
188,3137.409889999,Goal D End
189,3141.892209999,Target D Start
190,3142.341633999,Target D End
191,3142.665050999,Goal D Start
192,3143.4966945,Experiment End
193,3143.853712999,Goal D End
