,Timestamp,Marker
110,9059.253872,Target B End
111,9059.4260825,Goal B Start
112,9059.892310999,Goal B End
113,9059.9385135,Target C Start
114,9060.291334499,Target C End
115,9060.547550499,Goal C Start
116,9060.992777499,Goal C End
117,9061.152387,Target D Start
118,9061.513608999,Target D End
119,9061.715221,Goal D Start
120,9062.303256499,Goal D End
121,9064.667999999,Target C Start
122,9064.978817999,Target C End
123,9065.155228999,Goal C Start
124,9065.6214575,Goal C End
125,9065.7768665,Target D Start
126,9066.087300999,Target D End
127,9066.351916499,Goal D Start
128,9067.023956,Goal D End
129,9067.158363999,Target A Start
130,9067.5867895,Target A End
131,9067.6203915,Goal A Start
132,9068.149623,Goal A End
133,9068.204226,Target B Start
134,9068.477242,Target B End
135,9068.552846499,Goal B Start
136,9069.073677,Goal B End
137,9069.153481999,Target C Start
138,9069.493701999,Target C End
139,9069.598708499,Goal C Start
140,9070.169942,Goal C End
141,9070.241346499,Target D Start
142,9070.631969,Target D End
143,9070.804179499,Goal D Start
144,9071.257805999,Goal D End
145,9072.341469999,Target B Start
146,9072.610286499,Target B End
147,9072.706891499,Goal B Start
148,9073.2487235,Goal B End
149,9073.3075275,Target C Start
150,9073.660348,Target C End
151,9073.735952499,Goal C Start
152,9074.676808,Goal C End
153,9076.197297999,Target A Start
154,9076.5333175,Target A End
155,9076.5669195,Goal A Start
156,9076.9533425,Goal A End
157,9077.096150999,Target B Start
158,9077.297763,Target B End
159,9077.381767999,Goal B Start
160,9078.037006499,Goal B End
161,9078.1042105,Target C Start
162,9078.3772265,Target C End
163,9078.507434499,Goal C Start
164,9079.053467,Goal C End
165,9079.133271499,Target D Start
166,9079.498692999,Target D End
167,9079.662502499,Goal D Start
168,9080.2379365,Goal D End
169,9080.3051405,Target A Start
170,9080.548754999,Target A End
171,9080.599158,Goal A Start
172,9081.0947875,Goal A End
173,9081.145190499,Target B Start
174,9081.414005999,Target B End
175,9081.502210999,Goal B Start
176,9081.9684385,Goal B End
177,9082.0230425,Target C Start
178,9082.581675,Target C End
179,9082.6950815,Goal C Start
180,9083.207512,Goal C End
181,9083.304117499,Target D Start
182,9083.606535999,Target D End
183,9083.841749499,Goal D Start
184,9085.097623499,Goal D End
185,9085.358038999,Target A Start
186,9085.605853999,Target A End
187,9085.643656,Goal A Start
188,9086.1476855,Goal A End
189,9086.202289,Target B Start
190,9086.420701999,Target B End
191,9086.487906,Goal B Start
192,9086.9415325,Goal B End
193,9087.042338499,Target C Start
194,9087.495965,Target C End
195,9087.5967715,Goal C Start
196,9088.0966005,Goal C End
197,9088.172205499,Target D Start
198,9088.529226499,Target D End
199,9088.7560395,Goal D Start
200,9089.26007,Experiment End
201,9089.289471,Goal D End
