,Timestamp,Marker
133,7535.139105,Target C Start
134,7535.378521499,Target C End
135,7535.475128,Goal C Start
136,7536.1429745,Goal C End
137,7536.315185999,Target D Start
138,7536.516799999,Target D End
139,7536.630208,Goal D Start
140,7537.256051,Goal D End
141,7537.3694585,Target A Start
142,7537.81889,Target A End
143,7537.852491999,Goal A Start
144,7538.154913,Goal A End
145,7538.196915999,Target B Start
146,7538.499336999,Target B End
147,7538.646346499,Goal B Start
148,7539.284790499,Goal B End
149,7539.414999999,Target C Start
150,7539.650216,Target C End
151,7539.738422,Goal C Start
152,7540.2508575,Goal C End
153,7540.368465499,Target D Start
154,7540.708689,Target D End
155,7540.910303,Goal D Start
156,7541.313530499,Goal D End
157,7543.0272485,Target B Start
158,7543.191059499,Target B End
159,7543.2582645,Goal B Start
160,7543.7538985,Goal B End
161,7543.850505,Target C Start
162,7544.094122,Target C End
163,7544.2033295,Goal C Start
164,7544.745166499,Goal C End
165,7544.9005775,Target D Start
166,7545.303804999,Target D End
167,7545.425613499,Goal D Start
168,7545.8708445,Goal D End
169,7545.984252,Target A Start
170,7546.4546845,Target A End
171,7546.479886,Goal A Start
172,7546.937717499,Goal A End
173,7546.983921,Target B Start
174,7547.2401385,Target B End
175,7547.294742,Goal B Start
176,7547.7357725,Goal B End
177,7547.861781499,Target C Start
178,7548.176803,Target C End
179,7548.307011999,Goal C Start
180,7548.727041,Goal C End
181,7548.916053999,Target D Start
182,7549.2268755,Target D End
183,7549.390686499,Goal D Start
184,7550.008128999,Goal D End
185,7550.957394499,Target B Start
186,7551.251415,Target B End
187,7551.306018499,Goal B Start
188,7551.7974525,Goal B End
189,7551.894059,Target C Start
190,7552.204880499,Target C End
191,7552.432184999,Goal C Start
192,7552.897928,Goal C End
193,7553.057538999,Target D Start
194,7553.326358,Target D End
195,7553.4397655,Goal D Start
196,7554.2084185,Goal D End
197,7554.221019499,Experiment End
