,Timestamp,Marker
151,7528.636637999,Goal D Start
152,7529.233078,Goal D End
153,7529.321283999,Target A Start
154,7529.648906,Target A End
155,7529.686708499,Goal A Start
156,7530.0689345,Goal A End
157,7530.1487395,Target B Start
158,7530.392356,Target B End
159,7530.463760999,Goal B Start
160,7531.0686015,Goal B End
161,7531.1652085,Target C Start
162,7531.555834499,Target C End
163,7531.6608415,Goal C Start
164,7532.282483999,Goal C End
165,7532.425293,Target D Start
166,7532.702511999,Target D End
167,7532.828521,Goal D Start
168,7533.441762,Goal D End
169,7534.811054499,Target A Start
170,7535.117674999,Target A End
171,7535.168078499,Goal A Start
172,7535.676312999,Goal A End
173,7535.722515999,Target B Start
174,7535.92833,Target B End
175,7536.008135,Goal B Start
176,7536.596175,Goal B End
177,7536.6885815,Target C Start
178,7536.9027955,Target C End
179,7537.016203499,Goal C Start
180,7537.7302515,Goal C End
181,7537.847859999,Target D Start
182,7538.108277499,Target D End
183,7538.377094999,Goal D Start
184,7538.7845225,Goal D End
185,7539.03654,Target A Start
186,7539.322159,Target A End
187,7539.343161,Goal A Start
188,7540.187417499,Goal A End
189,7540.242021,Target B Start
190,7540.4226335,Target B End
191,7540.5234405,Goal B Start
192,7541.111479999,Goal B End
193,7541.187084999,Target C Start
194,7541.493705999,Target C End
195,7541.649116499,Goal C Start
196,7542.3337625,Goal C End
197,7542.505974499,Target D Start
198,7542.766391999,Target D End
199,7543.0142085,Goal D Start
200,7543.493040999,Goal D End
201,7543.732457,Target A Start
202,7543.871066499,Target A End
203,7543.900468499,Goal A Start
204,7544.95474,Goal A End
205,7545.005143,Target B Start
206,7545.181554499,Target B End
207,7545.299162999,Goal B Start
208,7546.0510135,Goal B End
209,7546.1140175,Target C Start
210,7546.370235,Target C End
211,7546.521445,Goal C Start
212,7547.122085999,Goal C End
213,7548.772796999,Target D Start
214,7548.9492095,Target D End
215,7549.2180275,Goal D Start
216,7550.045482999,Experiment End
217,7550.1504905,Goal D End
